v1-patch_id,v1-labels-grouped,v2-labels-grouped
S2A_MSIL2A_20171101T094131_79_3,5.0,5.0
S2B_MSIL2A_20180525T94031_22_80,5.0,5.0
S2A_MSIL2A_20170701T093031_31_31,5.0,5.0
S2B_MSIL2A_20171016T101009_44_47,0.0,0.0
S2A_MSIL2A_20170818T103021_24_90,3.0,3.0
S2A_MSIL2A_20180419T101031_56_63,0.0,0.0
S2A_MSIL2A_20171221T112501_38_32,5.0,5.0
S2B_MSIL2A_20170927T94020_41_88,6.0,6.0
S2A_MSIL2A_20170704T112111_88_30,5.0,5.0
S2A_MSIL2A_20180430T094031_56_32,5.0,5.0
S2B_MSIL2A_20170927T94020_39_49,6.0,6.0
S2A_MSIL2A_20170617T113321_77_60,0.0,0.0
S2B_MSIL2A_20170914T93030_79_79,5.0,5.0
S2A_MSIL2A_20180419T101031_51_61,0.0,0.0
S2B_MSIL2A_20170927T94020_32_57,5.0,5.0
S2B_MSIL2A_20170709T094029_5_23,6.0,6.0
S2A_MSIL2A_20170803T094031_87_3,1.0,1.0
S2A_MSIL2A_20180510T094031_3_15,5.0,5.0
S2B_MSIL2A_20180511T100029_39_39,0.0,0.0
S2A_MSIL2A_20170617T113321_17_80,5.0,5.0
S2A_MSIL2A_20170818T103021_63_69,6.0,6.0
S2A_MSIL2A_20180526T100031_35_59,3.0,3.0
S2A_MSIL2A_20171221T112501_6_32,5.0,5.0
S2B_MSIL2A_20170818T112109_76_25,1.0,
S2A_MSIL2A_20171002T94032_50_89,6.0,6.0
S2B_MSIL2A_20180422T093029_25_10,5.0,5.0
S2A_MSIL2A_20171121T112351_59_42,5.0,5.0
S2B_MSIL2A_20170825T093029_61_66,5.0,
S2B_MSIL2A_20180326T112109_10_83,5.0,5.0
S2A_MSIL2A_20170701T093031_60_32,3.0,3.0
S2A_MSIL2A_20170816T095031_78_44,6.0,
S2B_MSIL2A_20180515T112109_27_70,4.0,5.0
S2B_MSIL2A_20180525T094029_81_37,5.0,5.0
S2B_MSIL2A_20180515T112109_43_38,4.0,5.0
S2A_MSIL2A_20180413T095031_17_0,6.0,6.0
S2B_MSIL2A_20180502T093039_51_1,2.0,2.0
S2B_MSIL2A_20180204T094159_21_12,6.0,6.0
S2A_MSIL2A_20180527T093041_6_84,3.0,
S2B_MSIL2A_20180515T112110_33_61,5.0,5.0
S2B_MSIL2A_20170802T092029_15_75,3.0,3.0
S2B_MSIL2A_20170817T101019_59_81,3.0,3.0
S2A_MSIL2A_20170617T113321_42_39,6.0,6.0
S2B_MSIL2A_20180224T112109_15_72,6.0,6.0
S2B_MSIL2A_20171016T101009_71_53,0.0,0.0
S2A_MSIL2A_20180225T114351_63_14,5.0,5.0
S2A_MSIL2A_20170617T113321_5_46,2.0,2.0
S2A_MSIL2A_20170613T101032_58_45,5.0,5.0
S2B_MSIL2A_20180511T100029_64_30,5.0,
S2B_MSIL2A_20180326T112109_46_21,5.0,5.0
S2B_MSIL2A_20171112T114339_14_5,6.0,6.0
S2B_MSIL2A_20170808T094029_12_47,5.0,5.0
S2B_MSIL2A_20180515T112110_82_82,7.0,7.0
S2B_MSIL2A_20170906T101020_20_85,6.0,6.0
S2A_MSIL2A_20171121T112351_46_55,5.0,5.0
S2A_MSIL2A_20171101T094131_63_56,3.0,3.0
S2B_MSIL2A_20180422T093029_87_64,5.0,5.0
S2B_MSIL2A_20180224T112109_61_16,5.0,5.0
S2B_MSIL2A_20170718T115359_15_63,6.0,6.0
S2A_MSIL2A_20180527T093041_1_2,6.0,
S2B_MSIL2A_20171107T105229_39_17,1.0,1.0
S2B_MSIL2A_20180224T112109_38_54,6.0,6.0
S2A_MSIL2A_20171101T94132_0_88,3.0,3.0
S2A_MSIL2A_20180529T115401_9_82,0.0,0.0
S2B_MSIL2A_20180326T112109_15_37,6.0,6.0
S2B_MSIL2A_20170801T095029_6_20,5.0,5.0
S2A_MSIL2A_20171221T112501_83_24,5.0,5.0
S2A_MSIL2A_20180527T093041_90_57,5.0,
S2A_MSIL2A_20170905T95032_23_62,3.0,3.0
S2B_MSIL2A_20180525T094029_28_29,3.0,3.0
S2A_MSIL2A_20180510T94032_22_78,5.0,5.0
S2A_MSIL2A_20170905T95032_21_61,3.0,3.0
S2B_MSIL2A_20180201T093219_7_78,5.0,5.0
S2B_MSIL2A_20170906T101020_26_59,0.0,0.0
S2A_MSIL2A_20180508T104032_13_73,7.0,7.0
S2A_MSIL2A_20170613T101032_45_43,0.0,0.0
S2B_MSIL2A_20170817T101019_85_81,3.0,3.0
S2B_MSIL2A_20180515T094029_53_18,7.0,7.0
S2B_MSIL2A_20180326T112109_69_82,0.0,
S2B_MSIL2A_20180515T094029_64_16,6.0,6.0
S2B_MSIL2A_20170914T093029_87_70,5.0,5.0
S2B_MSIL2A_20171219T095409_8_78,5.0,5.0
S2A_MSIL2A_20180510T094031_53_42,5.0,5.0
S2B_MSIL2A_20170930T095019_34_59,6.0,6.0
S2A_MSIL2A_20180318T093031_20_90,6.0,6.0
S2B_MSIL2A_20180204T94160_19_30,5.0,5.0
S2B_MSIL2A_20171206T094349_63_81,5.0,5.0
S2A_MSIL2A_20171201T112431_5_86,6.0,6.0
S2A_MSIL2A_20171101T094131_87_55,3.0,3.0
S2B_MSIL2A_20180224T112109_52_39,6.0,6.0
S2A_MSIL2A_20180413T095031_17_30,6.0,6.0
S2A_MSIL2A_20170905T95032_15_8,3.0,3.0
S2B_MSIL2A_20171016T101009_82_62,0.0,0.0
S2A_MSIL2A_20170816T095031_90_66,6.0,
S2B_MSIL2A_20170914T093029_60_63,3.0,3.0
S2B_MSIL2A_20180422T093029_36_35,5.0,5.0
S2B_MSIL2A_20180201T093219_23_2,6.0,6.0
S2A_MSIL2A_20170617T113321_20_3,7.0,7.0
S2B_MSIL2A_20170924T93020_6_86,5.0,5.0
S2A_MSIL2A_20171221T112501_69_17,3.0,3.0
S2A_MSIL2A_20170905T95032_16_79,5.0,5.0
S2B_MSIL2A_20170829T105019_57_0,6.0,6.0
S2B_MSIL2A_20171016T101009_80_7,5.0,
S2B_MSIL2A_20180502T093039_62_51,2.0,2.0
S2B_MSIL2A_20171015T104009_26_5,5.0,5.0
S2A_MSIL2A_20170704T112111_75_53,5.0,5.0
S2B_MSIL2A_20170927T094019_73_70,5.0,5.0
S2A_MSIL2A_20171201T112431_56_13,5.0,5.0
S2B_MSIL2A_20180220T114339_16_57,6.0,6.0
S2B_MSIL2A_20170906T101020_17_62,0.0,0.0
S2B_MSIL2A_20170924T93021_28_8,5.0,5.0
S2B_MSIL2A_20180522T093029_0_60,3.0,3.0
S2B_MSIL2A_20170817T101019_72_34,3.0,3.0
S2A_MSIL2A_20171002T112112_60_10,1.0,1.0
S2B_MSIL2A_20180421T100029_51_39,6.0,6.0
S2B_MSIL2A_20180525T94030_75_54,5.0,5.0
S2A_MSIL2A_20180205T100211_57_26,3.0,3.0
S2B_MSIL2A_20170924T093019_51_53,5.0,5.0
S2B_MSIL2A_20180421T114349_58_79,7.0,7.0
S2A_MSIL2A_20180506T100031_6_23,5.0,5.0
S2A_MSIL2A_20171121T112351_70_25,7.0,7.0
S2A_MSIL2A_20171221T112501_34_61,5.0,5.0
S2B_MSIL2A_20180204T94160_52_77,3.0,3.0
S2A_MSIL2A_20180506T100031_15_53,7.0,7.0
S2A_MSIL2A_20180225T114351_17_29,5.0,5.0
S2A_MSIL2A_20170701T093031_16_45,6.0,6.0
S2A_MSIL2A_20170701T093031_9_76,5.0,5.0
S2B_MSIL2A_20170814T100029_74_68,0.0,
S2B_MSIL2A_20180422T093029_6_54,5.0,5.0
S2A_MSIL2A_20180225T114351_59_18,5.0,5.0
S2A_MSIL2A_20180205T100211_19_32,5.0,5.0
S2B_MSIL2A_20180326T112109_59_86,0.0,0.0
S2A_MSIL2A_20170905T095031_4_44,5.0,5.0
S2A_MSIL2A_20170816T095031_33_44,6.0,
S2B_MSIL2A_20171112T114339_84_0,0.0,0.0
S2A_MSIL2A_20170617T113321_26_49,5.0,5.0
S2B_MSIL2A_20180521T100029_62_41,3.0,3.0
S2A_MSIL2A_20170803T094031_47_24,6.0,6.0
S2A_MSIL2A_20170813T112121_59_22,2.0,2.0
S2B_MSIL2A_20170725T100029_19_79,5.0,5.0
S2A_MSIL2A_20171002T112111_34_74,5.0,5.0
S2A_MSIL2A_20170701T093031_19_78,5.0,5.0
S2A_MSIL2A_20171002T094031_60_42,1.0,1.0
S2A_MSIL2A_20180413T95032_8_11,6.0,6.0
S2B_MSIL2A_20180521T100029_43_29,0.0,0.0
S2B_MSIL2A_20170829T105019_70_12,6.0,6.0
S2B_MSIL2A_20180421T100029_60_43,6.0,6.0
S2B_MSIL2A_20180522T093029_2_84,5.0,5.0
S2B_MSIL2A_20180421T100030_13_7,6.0,6.0
S2A_MSIL2A_20170813T112121_49_22,2.0,2.0
S2A_MSIL2A_20170816T095031_89_38,6.0,
S2A_MSIL2A_20170613T101031_50_18,0.0,0.0
S2A_MSIL2A_20170803T094031_39_24,7.0,7.0
S2B_MSIL2A_20171016T101009_84_24,0.0,0.0
S2A_MSIL2A_20170803T094031_30_9,6.0,6.0
S2B_MSIL2A_20170825T093029_36_40,6.0,6.0
S2A_MSIL2A_20180529T115401_47_75,6.0,6.0
S2A_MSIL2A_20180430T094031_42_15,1.0,1.0
S2A_MSIL2A_20171221T112501_12_18,6.0,
S2B_MSIL2A_20180515T112110_38_10,5.0,5.0
S2A_MSIL2A_20180413T95032_48_42,0.0,0.0
S2B_MSIL2A_20180224T112109_53_30,5.0,5.0
S2B_MSIL2A_20170831T095029_39_86,1.0,1.0
S2B_MSIL2A_20170814T100029_39_0,5.0,
S2B_MSIL2A_20170830T102019_75_61,0.0,0.0
S2A_MSIL2A_20170905T095031_59_9,3.0,3.0
S2B_MSIL2A_20170802T092029_9_18,5.0,5.0
S2B_MSIL2A_20171206T094349_63_75,7.0,7.0
S2B_MSIL2A_20180525T094029_41_82,6.0,6.0
S2B_MSIL2A_20170718T115359_4_81,2.0,2.0
S2B_MSIL2A_20170927T094019_17_71,5.0,5.0
S2A_MSIL2A_20170701T093031_73_50,3.0,3.0
S2B_MSIL2A_20180522T093029_22_71,6.0,6.0
S2A_MSIL2A_20170701T093031_77_13,0.0,0.0
S2B_MSIL2A_20180421T100030_5_77,5.0,5.0
S2A_MSIL2A_20180205T100211_82_44,3.0,3.0
S2A_MSIL2A_20171002T094031_44_6,6.0,6.0
S2B_MSIL2A_20180511T100029_61_40,5.0,5.0
S2A_MSIL2A_20170813T112121_36_38,5.0,5.0
S2B_MSIL2A_20180521T100029_80_38,6.0,6.0
S2A_MSIL2A_20180527T093041_63_33,5.0,
S2A_MSIL2A_20171002T112111_90_46,6.0,6.0
S2B_MSIL2A_20180515T112110_74_25,5.0,5.0
S2B_MSIL2A_20180421T100029_21_11,5.0,5.0
S2A_MSIL2A_20170905T095031_65_65,3.0,3.0
S2B_MSIL2A_20170808T094029_15_70,6.0,6.0
S2A_MSIL2A_20171221T112501_84_38,5.0,5.0
S2B_MSIL2A_20170906T101020_25_77,7.0,7.0
S2A_MSIL2A_20170701T093031_87_32,5.0,5.0
S2A_MSIL2A_20180413T95032_69_38,0.0,0.0
S2B_MSIL2A_20170924T93020_43_80,5.0,5.0
S2A_MSIL2A_20180318T093031_63_73,5.0,5.0
S2A_MSIL2A_20171002T094031_43_68,6.0,6.0
S2A_MSIL2A_20171201T112431_30_11,6.0,6.0
S2B_MSIL2A_20170924T093019_28_16,5.0,5.0
S2B_MSIL2A_20170914T093029_44_14,3.0,3.0
S2B_MSIL2A_20180502T093039_28_84,5.0,5.0
S2A_MSIL2A_20171015T095031_30_27,7.0,7.0
S2B_MSIL2A_20171015T104009_18_49,7.0,7.0
S2B_MSIL2A_20180521T100029_79_55,3.0,3.0
S2B_MSIL2A_20180421T114349_18_35,2.0,2.0
S2A_MSIL2A_20170813T112121_79_72,5.0,5.0
S2A_MSIL2A_20170717T113321_73_12,5.0,5.0
S2B_MSIL2A_20170831T095029_10_87,6.0,6.0
S2A_MSIL2A_20180508T104031_33_16,6.0,6.0
S2B_MSIL2A_20170814T100029_90_44,0.0,
S2B_MSIL2A_20180515T112110_25_90,6.0,6.0
S2B_MSIL2A_20170924T093019_41_2,0.0,0.0
S2B_MSIL2A_20171112T114339_23_76,5.0,5.0
S2A_MSIL2A_20170701T093031_89_48,5.0,5.0
S2B_MSIL2A_20180515T112109_65_90,4.0,6.0
S2B_MSIL2A_20180224T112109_88_84,5.0,5.0
S2A_MSIL2A_20171201T112431_64_37,6.0,6.0
S2A_MSIL2A_20180419T101031_60_60,0.0,0.0
S2B_MSIL2A_20170914T93030_0_40,5.0,5.0
S2A_MSIL2A_20171101T094131_64_18,5.0,5.0
S2B_MSIL2A_20170818T112109_6_45,0.0,
S2A_MSIL2A_20170905T95032_17_1,5.0,5.0
S2B_MSIL2A_20170914T093029_18_73,6.0,6.0
S2A_MSIL2A_20171002T94032_69_77,6.0,6.0
S2B_MSIL2A_20170927T94020_78_66,5.0,5.0
S2A_MSIL2A_20171002T112112_82_70,6.0,6.0
S2A_MSIL2A_20171002T094031_58_47,1.0,1.0
S2B_MSIL2A_20171112T114339_40_6,6.0,6.0
S2B_MSIL2A_20180502T093039_60_50,6.0,6.0
S2B_MSIL2A_20170924T093019_40_6,6.0,6.0
S2B_MSIL2A_20170914T093029_37_13,5.0,5.0
S2A_MSIL2A_20180413T095031_13_54,0.0,0.0
S2B_MSIL2A_20180515T112109_6_42,4.0,0.0
S2A_MSIL2A_20171208T093351_77_36,5.0,5.0
S2B_MSIL2A_20180502T093039_34_51,6.0,6.0
S2B_MSIL2A_20170927T94020_6_47,5.0,5.0
S2B_MSIL2A_20180515T094029_32_37,5.0,5.0
S2B_MSIL2A_20170831T095029_3_71,6.0,
S2B_MSIL2A_20170927T94020_11_90,6.0,6.0
S2A_MSIL2A_20180527T093041_22_62,5.0,
S2B_MSIL2A_20180204T94160_28_18,5.0,5.0
S2B_MSIL2A_20180421T114349_57_6,5.0,5.0
S2A_MSIL2A_20171101T094131_25_62,5.0,5.0
S2B_MSIL2A_20170914T093029_50_44,3.0,3.0
S2B_MSIL2A_20180515T112109_10_54,4.0,0.0
S2A_MSIL2A_20180413T95032_63_22,5.0,5.0
S2A_MSIL2A_20180526T100031_71_59,5.0,5.0
S2B_MSIL2A_20180220T114339_34_19,2.0,2.0
S2B_MSIL2A_20180326T112109_69_30,6.0,6.0
S2A_MSIL2A_20180318T093031_56_31,6.0,6.0
S2B_MSIL2A_20180502T093039_29_2,5.0,5.0
S2A_MSIL2A_20170813T112121_16_18,5.0,5.0
S2B_MSIL2A_20170914T93030_11_32,5.0,5.0
S2A_MSIL2A_20170803T094031_88_14,1.0,1.0
S2A_MSIL2A_20180527T093041_59_62,5.0,
S2B_MSIL2A_20180525T094029_59_83,6.0,6.0
S2B_MSIL2A_20180204T94161_24_19,5.0,5.0
S2A_MSIL2A_20180225T114351_45_29,5.0,5.0
S2B_MSIL2A_20170831T095029_30_28,7.0,7.0
S2B_MSIL2A_20171219T095409_40_74,5.0,5.0
S2B_MSIL2A_20180421T100029_68_83,7.0,7.0
S2B_MSIL2A_20170924T093019_26_74,5.0,5.0
S2B_MSIL2A_20170825T093029_40_59,5.0,5.0
S2B_MSIL2A_20170911T092019_14_37,3.0,3.0
S2A_MSIL2A_20180225T114351_12_15,6.0,6.0
S2B_MSIL2A_20180509T092029_25_26,5.0,5.0
S2B_MSIL2A_20170802T092029_6_22,3.0,3.0
S2B_MSIL2A_20170924T93021_0_35,5.0,5.0
S2B_MSIL2A_20180326T112109_26_72,5.0,5.0
S2A_MSIL2A_20170905T95032_1_2,3.0,3.0
S2B_MSIL2A_20170814T100029_7_38,0.0,
S2B_MSIL2A_20180502T093039_36_60,7.0,7.0
S2A_MSIL2A_20170701T093031_0_61,3.0,3.0
S2B_MSIL2A_20180224T112109_21_6,3.0,3.0
S2B_MSIL2A_20180509T092029_28_23,5.0,5.0
S2A_MSIL2A_20170905T095031_2_48,6.0,6.0
S2B_MSIL2A_20180515T094029_15_83,5.0,5.0
S2B_MSIL2A_20170914T093029_65_29,5.0,5.0
S2B_MSIL2A_20180417T102019_73_59,3.0,3.0
S2B_MSIL2A_20170906T101019_59_1,0.0,0.0
S2B_MSIL2A_20180509T092029_9_81,5.0,5.0
S2B_MSIL2A_20180220T114339_44_33,5.0,5.0
S2B_MSIL2A_20180525T94030_19_22,5.0,5.0
S2A_MSIL2A_20171201T112431_62_65,5.0,5.0
S2B_MSIL2A_20180509T092029_36_39,5.0,5.0
S2B_MSIL2A_20170825T093029_35_40,7.0,7.0
S2A_MSIL2A_20171015T095031_44_71,5.0,5.0
S2A_MSIL2A_20171002T112111_81_61,6.0,6.0
S2A_MSIL2A_20171002T112111_59_89,6.0,6.0
S2B_MSIL2A_20170801T095029_44_0,5.0,5.0
S2A_MSIL2A_20180430T094031_59_90,5.0,5.0
S2B_MSIL2A_20171219T095409_35_49,6.0,6.0
S2A_MSIL2A_20180205T100211_30_18,5.0,5.0
S2B_MSIL2A_20170924T93014_9_73,6.0,6.0
S2A_MSIL2A_20170704T112111_10_35,6.0,6.0
S2B_MSIL2A_20180422T093029_60_54,3.0,3.0
S2B_MSIL2A_20170906T101020_76_27,5.0,5.0
S2A_MSIL2A_20171002T112112_69_65,5.0,5.0
S2A_MSIL2A_20171121T112351_34_51,5.0,5.0
S2A_MSIL2A_20171002T094031_79_72,5.0,5.0
S2A_MSIL2A_20170717T113321_47_54,6.0,6.0
S2B_MSIL2A_20180204T094159_33_44,3.0,3.0
S2A_MSIL2A_20170617T113321_75_31,6.0,6.0
S2A_MSIL2A_20171002T094031_50_7,1.0,1.0
S2A_MSIL2A_20170701T093031_60_21,5.0,5.0
S2B_MSIL2A_20180421T114349_50_90,5.0,5.0
S2A_MSIL2A_20171201T112431_10_16,0.0,0.0
S2B_MSIL2A_20171206T094349_73_0,5.0,5.0
S2A_MSIL2A_20170816T095031_28_55,6.0,
S2A_MSIL2A_20180205T100211_34_58,3.0,3.0
S2B_MSIL2A_20180502T093039_48_10,3.0,3.0
S2B_MSIL2A_20180502T093039_33_52,3.0,3.0
S2A_MSIL2A_20180419T101031_82_41,0.0,0.0
S2B_MSIL2A_20170906T101019_58_45,0.0,
S2A_MSIL2A_20170905T095031_81_12,3.0,3.0
S2A_MSIL2A_20170905T095031_42_48,3.0,3.0
S2B_MSIL2A_20180515T112109_7_9,4.0,6.0
S2B_MSIL2A_20180326T112109_85_52,5.0,5.0
S2B_MSIL2A_20180509T092029_16_36,3.0,3.0
S2A_MSIL2A_20171201T112431_38_76,5.0,
S2B_MSIL2A_20180515T094029_88_56,5.0,5.0
S2A_MSIL2A_20180510T094031_0_59,5.0,5.0
S2B_MSIL2A_20180515T094029_49_58,3.0,3.0
S2B_MSIL2A_20180506T105029_74_38,5.0,5.0
S2A_MSIL2A_20170717T113321_80_37,0.0,0.0
S2A_MSIL2A_20170905T095031_50_53,5.0,5.0
S2B_MSIL2A_20171206T094349_67_3,1.0,1.0
S2B_MSIL2A_20180521T100029_77_20,6.0,6.0
S2A_MSIL2A_20180430T094031_88_72,7.0,7.0
S2B_MSIL2A_20170817T101019_53_75,3.0,3.0
S2B_MSIL2A_20170927T094019_87_64,6.0,6.0
S2A_MSIL2A_20171002T094031_31_29,6.0,7.0
S2A_MSIL2A_20170905T095031_34_11,5.0,5.0
S2B_MSIL2A_20170817T101019_9_70,0.0,0.0
S2B_MSIL2A_20170818T112109_76_77,2.0,
S2A_MSIL2A_20180205T100211_29_28,5.0,5.0
S2B_MSIL2A_20180511T100029_64_40,0.0,0.0
S2B_MSIL2A_20170914T93030_42_54,6.0,6.0
S2B_MSIL2A_20180525T94030_24_43,5.0,5.0
S2B_MSIL2A_20171016T101009_61_62,0.0,0.0
S2B_MSIL2A_20170914T93030_64_81,6.0,6.0
S2B_MSIL2A_20180421T100029_76_10,6.0,6.0
S2A_MSIL2A_20170816T095031_14_17,5.0,
S2B_MSIL2A_20180511T100029_70_16,5.0,5.0
S2B_MSIL2A_20170927T094019_12_66,5.0,5.0
S2A_MSIL2A_20171221T112501_68_41,5.0,5.0
S2A_MSIL2A_20171002T094031_52_68,6.0,6.0
S2B_MSIL2A_20170924T093019_44_37,5.0,5.0
S2B_MSIL2A_20170814T100029_23_49,0.0,
S2A_MSIL2A_20171101T94132_55_24,6.0,6.0
S2A_MSIL2A_20170816T095031_48_22,6.0,
S2A_MSIL2A_20170720T100031_68_58,0.0,0.0
S2B_MSIL2A_20170906T101019_4_42,0.0,
S2B_MSIL2A_20170830T102019_77_90,5.0,5.0
S2B_MSIL2A_20170914T93030_30_80,3.0,3.0
S2B_MSIL2A_20170830T102019_86_76,0.0,0.0
S2B_MSIL2A_20170808T094029_32_13,7.0,7.0
S2A_MSIL2A_20170717T113321_30_82,5.0,5.0
S2A_MSIL2A_20170613T101032_68_74,6.0,6.0
S2B_MSIL2A_20170709T094029_15_42,7.0,7.0
S2B_MSIL2A_20180515T112110_75_78,5.0,5.0
S2A_MSIL2A_20180506T100031_46_68,5.0,5.0
S2B_MSIL2A_20170911T092019_16_67,5.0,5.0
S2A_MSIL2A_20180510T094031_76_62,6.0,6.0
S2B_MSIL2A_20180421T100030_45_21,6.0,6.0
S2B_MSIL2A_20180326T112109_10_47,0.0,0.0
S2B_MSIL2A_20170831T095029_35_78,6.0,6.0
S2A_MSIL2A_20171002T112111_41_42,6.0,6.0
S2A_MSIL2A_20180529T115401_9_76,0.0,0.0
S2B_MSIL2A_20170906T101020_70_56,5.0,5.0
S2A_MSIL2A_20171221T112501_56_70,6.0,6.0
S2B_MSIL2A_20180515T112109_17_17,4.0,5.0
S2B_MSIL2A_20180421T100029_54_40,6.0,6.0
S2A_MSIL2A_20171002T112111_42_86,6.0,6.0
S2B_MSIL2A_20170906T101020_24_59,0.0,0.0
S2A_MSIL2A_20180506T100031_46_58,5.0,5.0
S2B_MSIL2A_20180521T100029_20_39,0.0,0.0
S2A_MSIL2A_20171208T093351_47_62,5.0,5.0
S2B_MSIL2A_20171206T094349_68_61,1.0,1.0
S2B_MSIL2A_20170927T94020_58_74,7.0,7.0
S2B_MSIL2A_20180525T094029_9_46,7.0,7.0
S2B_MSIL2A_20170818T112109_72_15,5.0,
S2B_MSIL2A_20170914T093029_30_40,3.0,3.0
S2B_MSIL2A_20170825T093029_33_81,5.0,5.0
S2B_MSIL2A_20180525T094029_23_79,5.0,5.0
S2B_MSIL2A_20170801T095029_21_8,6.0,6.0
S2B_MSIL2A_20180525T94031_7_57,5.0,5.0
S2B_MSIL2A_20170924T093019_58_38,5.0,5.0
S2A_MSIL2A_20170818T103021_38_60,6.0,6.0
S2A_MSIL2A_20170701T093031_31_83,6.0,6.0
S2B_MSIL2A_20170930T095019_9_58,0.0,0.0
S2A_MSIL2A_20180506T100031_68_59,5.0,5.0
S2B_MSIL2A_20170914T093029_63_83,5.0,5.0
S2B_MSIL2A_20171206T094349_48_17,7.0,7.0
S2A_MSIL2A_20171221T112501_58_1,3.0,3.0
S2A_MSIL2A_20170704T112111_16_81,6.0,6.0
S2B_MSIL2A_20180525T094029_31_23,5.0,5.0
S2A_MSIL2A_20171101T94132_88_59,3.0,3.0
S2A_MSIL2A_20180225T114351_26_42,5.0,5.0
S2A_MSIL2A_20170704T112111_16_73,6.0,6.0
S2B_MSIL2A_20180511T100029_37_50,0.0,0.0
S2B_MSIL2A_20180521T100029_68_76,5.0,5.0
S2B_MSIL2A_20180525T094029_24_41,5.0,5.0
S2B_MSIL2A_20180521T100029_20_64,0.0,0.0
S2B_MSIL2A_20180525T94031_51_16,6.0,6.0
S2B_MSIL2A_20170927T094019_34_70,7.0,7.0
S2A_MSIL2A_20171002T112111_79_14,7.0,7.0
S2B_MSIL2A_20170924T093019_19_9,5.0,5.0
S2B_MSIL2A_20170709T094029_85_78,5.0,5.0
S2A_MSIL2A_20180506T100031_13_86,3.0,3.0
S2B_MSIL2A_20180525T094029_67_36,3.0,3.0
S2B_MSIL2A_20171016T101009_6_21,0.0,
S2A_MSIL2A_20180419T101031_84_16,0.0,0.0
S2B_MSIL2A_20180525T94030_15_51,3.0,3.0
S2B_MSIL2A_20170924T093019_34_24,6.0,6.0
S2A_MSIL2A_20180413T095031_42_0,6.0,6.0
S2A_MSIL2A_20170617T113321_48_3,6.0,6.0
S2B_MSIL2A_20171112T114339_14_39,5.0,5.0
S2B_MSIL2A_20180421T114349_56_43,6.0,6.0
S2B_MSIL2A_20180220T114339_80_53,0.0,0.0
S2B_MSIL2A_20180525T094029_56_62,5.0,5.0
S2B_MSIL2A_20171107T105229_87_4,6.0,6.0
S2B_MSIL2A_20171016T101009_62_34,5.0,5.0
S2B_MSIL2A_20171206T094349_48_89,1.0,1.0
S2A_MSIL2A_20171121T112351_51_70,6.0,6.0
S2A_MSIL2A_20171002T094031_34_42,6.0,6.0
S2B_MSIL2A_20180525T94031_33_61,6.0,6.0
S2B_MSIL2A_20170911T092019_6_83,5.0,5.0
S2A_MSIL2A_20180527T093041_31_3,3.0,
S2B_MSIL2A_20180421T100030_66_90,5.0,5.0
S2A_MSIL2A_20180529T115401_64_43,0.0,0.0
S2B_MSIL2A_20170906T101020_24_64,6.0,6.0
S2B_MSIL2A_20170802T092029_35_18,3.0,3.0
S2A_MSIL2A_20170717T113321_89_27,0.0,0.0
S2A_MSIL2A_20180510T094031_89_80,6.0,6.0
S2B_MSIL2A_20170808T094029_39_45,6.0,6.0
S2B_MSIL2A_20180224T112109_10_53,0.0,0.0
S2A_MSIL2A_20170905T095031_72_5,3.0,3.0
S2A_MSIL2A_20171201T112431_31_55,3.0,3.0
S2B_MSIL2A_20180204T94161_79_22,5.0,5.0
S2B_MSIL2A_20180525T94031_1_56,5.0,5.0
S2B_MSIL2A_20180422T093029_11_11,6.0,6.0
S2A_MSIL2A_20170717T113321_90_41,0.0,0.0
S2A_MSIL2A_20170818T103021_30_87,3.0,3.0
S2A_MSIL2A_20180506T100031_63_42,6.0,6.0
S2A_MSIL2A_20180526T100031_51_83,7.0,7.0
S2B_MSIL2A_20170808T094029_0_65,2.0,2.0
S2B_MSIL2A_20180502T093039_16_83,5.0,5.0
S2A_MSIL2A_20171208T093351_74_18,5.0,5.0
S2B_MSIL2A_20171206T094349_85_56,1.0,1.0
S2B_MSIL2A_20170914T093029_6_48,6.0,6.0
S2A_MSIL2A_20171201T112431_82_62,3.0,3.0
S2A_MSIL2A_20170701T093031_74_19,5.0,5.0
S2B_MSIL2A_20180525T94030_38_84,5.0,5.0
S2A_MSIL2A_20170905T095031_61_12,5.0,5.0
S2B_MSIL2A_20180525T94031_51_41,0.0,0.0
S2A_MSIL2A_20170905T095031_44_65,7.0,7.0
S2A_MSIL2A_20170818T103021_30_23,7.0,7.0
S2A_MSIL2A_20180527T093041_57_90,5.0,
S2B_MSIL2A_20170829T105019_60_6,7.0,7.0
S2A_MSIL2A_20180510T094031_19_9,5.0,5.0
S2B_MSIL2A_20180515T112109_64_76,4.0,5.0
S2A_MSIL2A_20170816T095031_18_51,6.0,
S2B_MSIL2A_20171019T102019_83_80,0.0,0.0
S2B_MSIL2A_20180515T094029_55_5,5.0,5.0
S2A_MSIL2A_20180419T101031_88_9,0.0,0.0
S2B_MSIL2A_20171107T105229_72_5,5.0,5.0
S2B_MSIL2A_20171112T114339_76_48,0.0,0.0
S2A_MSIL2A_20171101T094131_41_49,5.0,5.0
S2B_MSIL2A_20170930T095019_57_52,6.0,6.0
S2A_MSIL2A_20171121T112351_23_47,7.0,7.0
S2A_MSIL2A_20171101T94132_64_0,5.0,5.0
S2A_MSIL2A_20180510T094031_15_68,5.0,5.0
S2A_MSIL2A_20171002T094031_88_85,1.0,1.0
