,split,patch_id,v1-labels,v2-labels
14925,validation,S2A_MSIL2A_20170803T094031_76_36,Other,Other
14926,validation,S2A_MSIL2A_20180430T094031_73_24,Other,Other
14927,validation,S2A_MSIL2A_20171002T112112_54_15,Other,Other
14928,validation,S2A_MSIL2A_20180510T094031_20_57,Other,Other
14929,validation,S2B_MSIL2A_20170831T095029_40_70,Other,Other
14930,validation,S2A_MSIL2A_20180430T094031_54_18,Other,Other
14931,validation,S2A_MSIL2A_20180526T100031_70_45,Other,Other
14932,validation,S2B_MSIL2A_20170924T093019_27_20,Other,Other
14933,validation,S2A_MSIL2A_20170613T101032_76_40,Other,Other
14934,validation,S2A_MSIL2A_20171208T093351_66_22,Other,Other
14935,validation,S2B_MSIL2A_20180515T112109_75_74,Urban fabric,Other
14936,validation,S2A_MSIL2A_20180413T95032_64_19,Mixed,Mixed
14937,validation,S2B_MSIL2A_20170802T092029_21_19,Mixed,Mixed
14938,validation,S2A_MSIL2A_20171002T112112_16_23,Other,Other
14939,validation,S2A_MSIL2A_20171002T112111_73_70,Other,Other
14940,validation,S2A_MSIL2A_20171201T112431_58_18,Other,Other
14941,validation,S2B_MSIL2A_20171219T095409_21_27,Other,Other
14942,validation,S2B_MSIL2A_20170927T94020_42_72,Other,Other
14943,validation,S2B_MSIL2A_20180224T112109_20_27,Other,Other
14944,validation,S2A_MSIL2A_20170803T094031_56_74,Other,Other
14945,validation,S2A_MSIL2A_20171121T112351_19_40,Mixed,Mixed
14946,validation,S2A_MSIL2A_20171002T112111_30_69,Other,Other
14947,validation,S2A_MSIL2A_20170617T113321_22_15,Other,Other
14948,validation,S2B_MSIL2A_20170914T093029_13_77,Other,Other
14949,validation,S2B_MSIL2A_20171219T095409_67_73,Mixed,Mixed
14950,validation,S2B_MSIL2A_20170924T93022_14_28,Other,Other
14951,validation,S2B_MSIL2A_20180225T105019_42_13,Other,Other
14952,validation,S2B_MSIL2A_20170906T101020_51_71,Other,Other
14953,validation,S2A_MSIL2A_20170818T103021_21_35,Other,Other
14954,validation,S2A_MSIL2A_20180506T100031_20_51,Other,Other
14955,validation,S2B_MSIL2A_20180201T093219_18_54,Mixed,Mixed
14956,validation,S2A_MSIL2A_20180506T100031_16_15,Mixed,Mixed
14957,validation,S2B_MSIL2A_20170914T93030_19_27,Mixed,Mixed
14958,validation,S2A_MSIL2A_20170813T112121_49_21,Other,Other
14959,validation,S2A_MSIL2A_20180430T094031_73_56,Other,Other
14960,validation,S2B_MSIL2A_20170914T093029_21_22,Other,Other
14961,validation,S2A_MSIL2A_20171002T094031_76_30,Other,Other
14962,validation,S2B_MSIL2A_20180326T112109_21_32,Other,Other
14963,validation,S2B_MSIL2A_20180224T112109_54_22,Other,Other
14964,validation,S2B_MSIL2A_20171219T095409_13_22,Mixed,Mixed
14965,validation,S2B_MSIL2A_20171206T094349_71_31,Other,Other
14966,validation,S2A_MSIL2A_20170803T094031_76_64,Mixed,Mixed
14967,validation,S2A_MSIL2A_20171201T112431_73_42,Other,Other
14968,validation,S2A_MSIL2A_20180225T114351_31_20,Other,Other
14969,validation,S2A_MSIL2A_20180430T094031_77_18,Other,Other
14970,validation,S2B_MSIL2A_20180515T112109_69_56,Urban fabric,Other
14971,validation,S2A_MSIL2A_20180506T100031_16_52,Mixed,Mixed
14972,validation,S2B_MSIL2A_20180201T093219_45_70,Other,Other
14973,validation,S2B_MSIL2A_20180421T100029_77_30,Other,Other
14974,validation,S2B_MSIL2A_20180521T100029_47_69,Other,Other
14975,validation,S2A_MSIL2A_20170813T112121_74_71,Other,Other
14976,validation,S2A_MSIL2A_20171002T094031_75_21,Other,Other
14977,validation,S2A_MSIL2A_20170813T112121_55_76,Other,Other
14978,validation,S2A_MSIL2A_20180413T095031_73_24,Other,Other
14979,validation,S2B_MSIL2A_20170924T093019_44_75,Other,Other
14980,validation,S2A_MSIL2A_20170803T094031_62_18,Other,Other
14981,validation,S2B_MSIL2A_20180428T095029_21_26,Other,Other
14982,validation,S2B_MSIL2A_20171107T105229_76_53,Other,Other
14983,validation,S2B_MSIL2A_20170825T093029_22_44,Mixed,Mixed
14984,validation,S2B_MSIL2A_20170927T094019_19_75,Mixed,Mixed
14985,validation,S2A_MSIL2A_20171002T94032_70_77,Other,Other
14986,validation,S2B_MSIL2A_20180421T100029_73_48,Other,Other
14987,validation,S2B_MSIL2A_20180525T094029_71_26,Other,Other
14988,validation,S2A_MSIL2A_20171015T095031_32_22,Mixed,Mixed
14989,validation,S2A_MSIL2A_20171002T112111_21_62,Other,Other
14990,validation,S2B_MSIL2A_20180515T112110_76_77,Other,Other
14991,validation,S2B_MSIL2A_20170824T100019_58_17,Other,Other
14992,validation,S2A_MSIL2A_20171221T112501_75_62,Other,Other
14993,validation,S2A_MSIL2A_20170803T094031_63_20,Other,Other
14994,validation,S2B_MSIL2A_20180421T100029_65_20,Other,Other
14995,validation,S2A_MSIL2A_20171002T112111_58_14,Other,Other
14996,validation,S2A_MSIL2A_20180510T094031_16_73,Other,Other
14997,validation,S2B_MSIL2A_20171112T114339_41_17,Other,Other
14998,validation,S2A_MSIL2A_20180510T094031_14_46,Other,Other
14999,validation,S2A_MSIL2A_20180318T093031_13_27,Other,Other
15000,validation,S2B_MSIL2A_20180421T114349_30_22,Mixed,Mixed
15001,validation,S2A_MSIL2A_20180413T095031_75_27,Other,Other
15002,validation,S2A_MSIL2A_20170704T112111_19_44,Other,Other
15003,validation,S2B_MSIL2A_20170709T094029_18_31,Other,Other
15004,validation,S2A_MSIL2A_20171002T112111_68_75,Other,Other
15005,validation,S2A_MSIL2A_20170803T094031_70_18,Other,Other
15006,validation,S2B_MSIL2A_20170825T093029_21_13,Other,Other
15007,validation,S2A_MSIL2A_20170617T113321_35_20,Other,Other
15008,validation,S2A_MSIL2A_20170617T113321_72_23,Other,Other
15009,validation,S2A_MSIL2A_20170617T113321_29_72,Other,Other
15010,validation,S2B_MSIL2A_20180421T100029_66_73,Other,Other
15011,validation,S2B_MSIL2A_20170927T94020_13_74,Other,Other
15012,validation,S2B_MSIL2A_20180421T100029_36_76,Mixed,Mixed
15013,validation,S2A_MSIL2A_20171015T095031_18_40,Mixed,Mixed
15014,validation,S2B_MSIL2A_20170825T093029_20_65,Mixed,Mixed
15015,validation,S2A_MSIL2A_20171201T112431_71_20,Other,Other
15016,validation,S2A_MSIL2A_20180413T095031_14_38,Other,Other
15017,validation,S2A_MSIL2A_20180506T100031_16_20,Other,Other
15018,validation,S2A_MSIL2A_20170818T103021_64_21,Other,Other
15019,validation,S2B_MSIL2A_20171112T114339_36_14,Other,Other
15020,validation,S2A_MSIL2A_20171208T093351_15_40,Mixed,Mixed
15021,validation,S2B_MSIL2A_20180515T112109_64_71,Urban fabric,Mixed
15022,validation,S2B_MSIL2A_20170914T093029_23_15,Mixed,Mixed
15023,validation,S2A_MSIL2A_20180506T100031_69_15,Other,Other
15024,validation,S2A_MSIL2A_20170803T094031_75_46,Other,Other
15025,validation,S2B_MSIL2A_20170930T095019_26_14,Other,Other
15026,validation,S2A_MSIL2A_20180413T95032_71_16,Urban fabric,Urban fabric
15027,validation,S2A_MSIL2A_20171002T112112_48_17,Other,Other
15028,validation,S2B_MSIL2A_20170930T095019_72_24,Other,Other
15029,validation,S2B_MSIL2A_20180506T105029_73_31,Mixed,Mixed
15030,validation,S2A_MSIL2A_20180318T093031_17_52,Other,Other
15031,validation,S2B_MSIL2A_20170829T105019_42_19,Mixed,Mixed
15032,validation,S2A_MSIL2A_20170613T101032_50_73,Other,Other
15033,validation,S2A_MSIL2A_20180413T095031_77_13,Other,Other
15034,validation,S2A_MSIL2A_20180225T114351_29_20,Other,Other
15035,validation,S2B_MSIL2A_20170927T094019_71_59,Other,Other
15036,validation,S2A_MSIL2A_20171221T112501_77_43,Other,Other
15037,validation,S2B_MSIL2A_20170930T095019_77_46,Other,Other
15038,validation,S2A_MSIL2A_20180413T95032_17_25,Other,Other
15039,validation,S2B_MSIL2A_20170924T93020_40_69,Other,Other
15040,validation,S2A_MSIL2A_20170813T112121_66_70,Other,Other
15041,validation,S2A_MSIL2A_20171015T095031_19_43,Other,Other
15042,validation,S2B_MSIL2A_20180515T112110_74_44,Other,Other
15043,validation,S2A_MSIL2A_20171221T112501_36_74,Other,Other
15044,validation,S2B_MSIL2A_20180515T112110_18_59,Other,Other
15045,validation,S2B_MSIL2A_20180224T112109_57_69,Mixed,Mixed
15046,validation,S2B_MSIL2A_20180428T095029_15_27,Mixed,Mixed
15047,validation,S2A_MSIL2A_20171201T112431_52_19,Other,Other
15048,validation,S2B_MSIL2A_20180515T112110_75_44,Other,Other
15049,validation,S2A_MSIL2A_20180430T094031_74_62,Mixed,Mixed
15050,validation,S2A_MSIL2A_20170701T093031_16_59,Other,Other
15051,validation,S2B_MSIL2A_20170927T094019_20_59,Other,Other
15052,validation,S2B_MSIL2A_20170829T105019_44_18,Other,Other
15053,validation,S2B_MSIL2A_20170914T93030_26_22,Other,Other
15054,validation,S2B_MSIL2A_20170808T094029_13_31,Other,Other
15055,validation,S2A_MSIL2A_20171002T112112_69_18,Other,Other
15056,validation,S2B_MSIL2A_20180224T112109_60_70,Other,Other
15057,validation,S2B_MSIL2A_20170825T093029_14_56,Other,Other
15058,validation,S2A_MSIL2A_20171121T112351_21_68,Other,Other
15059,validation,S2A_MSIL2A_20180413T095031_60_69,Other,Other
15060,validation,S2A_MSIL2A_20171002T094031_76_26,Other,Other
15061,validation,S2A_MSIL2A_20170717T113321_75_49,Mixed,Mixed
15062,validation,S2B_MSIL2A_20170927T094019_25_76,Other,Other
15063,validation,S2B_MSIL2A_20180515T094029_71_47,Other,Other
15064,validation,S2A_MSIL2A_20180225T114351_62_70,Other,Other
15065,validation,S2A_MSIL2A_20170717T113321_65_74,Urban fabric,Urban fabric
15066,validation,S2A_MSIL2A_20180413T095031_36_69,Other,Other
15067,validation,S2B_MSIL2A_20180224T112109_34_77,Other,Other
15068,validation,S2A_MSIL2A_20170818T103021_54_19,Other,Other
15069,validation,S2A_MSIL2A_20180526T100031_22_41,Other,Other
15070,validation,S2B_MSIL2A_20170802T092029_48_22,Other,Other
15071,validation,S2B_MSIL2A_20180515T112109_27_70,Urban fabric,Other
15072,validation,S2A_MSIL2A_20180413T095031_71_37,Other,Other
15073,validation,S2B_MSIL2A_20180201T093219_39_73,Other,Other
15074,validation,S2B_MSIL2A_20170817T101019_75_55,Other,Other
15075,validation,S2B_MSIL2A_20170825T093029_23_14,Mixed,Mixed
15076,validation,S2A_MSIL2A_20170813T112121_58_71,Other,Other
15077,validation,S2B_MSIL2A_20180515T112110_21_34,Other,Other
15078,validation,S2A_MSIL2A_20171201T112431_31_20,Other,Other
15079,validation,S2B_MSIL2A_20170914T093029_13_33,Mixed,Mixed
15080,validation,S2A_MSIL2A_20170813T112121_40_70,Other,Other
15081,validation,S2A_MSIL2A_20171002T112111_41_17,Other,Other
15082,validation,S2B_MSIL2A_20171206T094349_76_63,Other,Other
15083,validation,S2A_MSIL2A_20180413T95032_67_16,Mixed,Mixed
15084,validation,S2A_MSIL2A_20180526T100031_29_22,Other,Other
15085,validation,S2A_MSIL2A_20170813T112121_53_72,Other,Other
15086,validation,S2A_MSIL2A_20170813T112121_22_27,Other,Other
15087,validation,S2B_MSIL2A_20171219T095409_15_39,Mixed,Mixed
15088,validation,S2A_MSIL2A_20180413T095031_35_17,Other,Other
15089,validation,S2A_MSIL2A_20180413T095031_73_46,Other,Other
15090,validation,S2B_MSIL2A_20180515T112110_16_72,Other,Other
15091,validation,S2A_MSIL2A_20180508T104031_16_55,Mixed,Mixed
15092,validation,S2A_MSIL2A_20170905T095031_21_31,Other,Other
15093,validation,S2B_MSIL2A_20180224T112109_57_18,Mixed,Mixed
15094,validation,S2A_MSIL2A_20180430T094031_64_14,Other,Other
15095,validation,S2B_MSIL2A_20171107T105229_72_53,Other,Other
15096,validation,S2B_MSIL2A_20180422T093029_18_20,Mixed,Mixed
15097,validation,S2B_MSIL2A_20180521T100029_56_75,Other,Other
15098,validation,S2B_MSIL2A_20180515T112110_70_44,Mixed,Mixed
15099,validation,S2A_MSIL2A_20170803T094031_73_66,Other,Other
15100,validation,S2A_MSIL2A_20170613T101031_76_55,Other,Other
15101,validation,S2B_MSIL2A_20180421T100029_17_77,Mixed,Mixed
15102,validation,S2B_MSIL2A_20180515T112109_42_76,Urban fabric,Other
15103,validation,S2A_MSIL2A_20180225T114351_39_73,Other,Other
15104,validation,S2A_MSIL2A_20171002T112112_21_19,Other,Other
15105,validation,S2A_MSIL2A_20180506T100031_66_69,Other,Other
15106,validation,S2A_MSIL2A_20180430T094031_76_19,Other,Other
15107,validation,S2A_MSIL2A_20171221T112501_22_76,Other,Other
15108,validation,S2B_MSIL2A_20180224T112109_40_17,Other,Other
15109,validation,S2B_MSIL2A_20180515T112110_64_76,Other,Other
15110,validation,S2B_MSIL2A_20170709T094029_16_59,Mixed,Mixed
15111,validation,S2B_MSIL2A_20170831T095029_16_25,Mixed,Mixed
15112,validation,S2A_MSIL2A_20171002T112111_29_13,Other,Other
15113,validation,S2B_MSIL2A_20170924T93022_13_26,Other,Other
15114,validation,S2A_MSIL2A_20170701T093031_65_69,Other,Other
15115,validation,S2A_MSIL2A_20170813T112121_24_71,Other,Other
15116,validation,S2B_MSIL2A_20170817T101019_58_76,Other,Other
15117,validation,S2A_MSIL2A_20180506T100031_19_24,Other,Other
15118,validation,S2A_MSIL2A_20170617T113321_72_29,Other,Other
15119,validation,S2A_MSIL2A_20170701T093031_18_18,Other,Other
15120,validation,S2B_MSIL2A_20171015T104010_13_75,Other,Other
15121,validation,S2B_MSIL2A_20170801T095029_17_28,Other,Other
15122,validation,S2B_MSIL2A_20171015T104009_19_64,Mixed,Mixed
15123,validation,S2B_MSIL2A_20170924T093019_43_77,Other,Other
15124,validation,S2A_MSIL2A_20171002T112112_77_72,Other,Other
15125,validation,S2B_MSIL2A_20180220T114339_28_73,Other,Other
15126,validation,S2A_MSIL2A_20180430T094031_42_13,Mixed,Mixed
15127,validation,S2A_MSIL2A_20180430T094031_76_51,Other,Other
15128,validation,S2B_MSIL2A_20180224T112109_18_26,Other,Other
15129,validation,S2B_MSIL2A_20170914T93030_33_75,Other,Other
15130,validation,S2B_MSIL2A_20180225T105019_70_16,Other,Other
15131,validation,S2A_MSIL2A_20170717T113321_54_76,Mixed,Mixed
15132,validation,S2B_MSIL2A_20171219T095409_53_75,Other,Other
15133,validation,S2B_MSIL2A_20170831T095029_22_34,Mixed,Mixed
15134,validation,S2B_MSIL2A_20170911T092019_27_22,Other,Other
15135,validation,S2A_MSIL2A_20170613T101031_76_73,Other,Other
15136,validation,S2A_MSIL2A_20171015T095031_38_77,Other,Other
15137,validation,S2A_MSIL2A_20171121T112351_44_17,Mixed,Mixed
15138,validation,S2B_MSIL2A_20180422T093029_16_59,Mixed,Mixed
15139,validation,S2B_MSIL2A_20180201T093219_17_66,Other,Other
15140,validation,S2A_MSIL2A_20171221T112501_18_68,Mixed,Mixed
15141,validation,S2B_MSIL2A_20170808T094029_20_43,Other,Other
15142,validation,S2B_MSIL2A_20180220T114339_72_58,Other,Other
15143,validation,S2A_MSIL2A_20171002T112112_52_16,Other,Other
15144,validation,S2B_MSIL2A_20180525T094029_73_31,Other,Other
15145,validation,S2B_MSIL2A_20171107T105229_64_15,Mixed,Mixed
15146,validation,S2A_MSIL2A_20171121T112351_25_74,Other,Other
15147,validation,S2A_MSIL2A_20171201T112431_13_52,Other,Other
15148,validation,S2A_MSIL2A_20171002T094031_70_14,Other,Other
15149,validation,S2B_MSIL2A_20170808T094029_21_73,Other,Other
15150,validation,S2B_MSIL2A_20171206T094349_75_27,Other,Other
15151,validation,S2B_MSIL2A_20180224T112109_22_35,Other,Other
15152,validation,S2B_MSIL2A_20170927T94020_40_77,Other,Other
15153,validation,S2B_MSIL2A_20180525T094029_20_47,Other,Other
15154,validation,S2B_MSIL2A_20180326T112109_72_29,Other,Other
15155,validation,S2A_MSIL2A_20170617T113321_76_25,Other,Other
15156,validation,S2B_MSIL2A_20180525T094029_19_75,Other,Other
15157,validation,S2A_MSIL2A_20171201T112431_14_53,Mixed,Mixed
15158,validation,S2A_MSIL2A_20171002T094031_74_23,Mixed,Mixed
15159,validation,S2A_MSIL2A_20170813T112121_47_74,Other,Other
15160,validation,S2A_MSIL2A_20170813T112121_48_20,Other,Other
15161,validation,S2A_MSIL2A_20180506T100031_74_77,Mixed,Mixed
15162,validation,S2A_MSIL2A_20170803T094031_76_69,Other,Other
15163,validation,S2B_MSIL2A_20180224T112109_71_28,Mixed,Mixed
15164,validation,S2B_MSIL2A_20180515T112109_20_17,Urban fabric,Other
15165,validation,S2B_MSIL2A_20180511T100029_43_18,Other,Other
15166,validation,S2B_MSIL2A_20180525T094029_23_72,Other,Other
15167,validation,S2B_MSIL2A_20170825T093029_32_70,Other,Other
15168,validation,S2B_MSIL2A_20170911T092019_25_20,Other,Other
15169,validation,S2A_MSIL2A_20171002T094031_75_36,Other,Other
15170,validation,S2B_MSIL2A_20180515T112109_18_27,Urban fabric,Other
15171,validation,S2B_MSIL2A_20180224T112109_55_72,Other,Other
15172,validation,S2B_MSIL2A_20170831T095029_17_68,Other,Other
15173,validation,S2B_MSIL2A_20170930T095019_22_36,Other,Other
15174,validation,S2B_MSIL2A_20180515T112109_14_23,Urban fabric,Other
15175,validation,S2A_MSIL2A_20180413T095031_74_36,Other,Other
15176,validation,S2B_MSIL2A_20170831T095029_18_32,Mixed,Mixed
15177,validation,S2B_MSIL2A_20180515T112110_54_71,Other,Other
15178,validation,S2A_MSIL2A_20170818T103021_53_73,Mixed,Mixed
15179,validation,S2B_MSIL2A_20170927T94020_37_69,Other,Other
15180,validation,S2A_MSIL2A_20180506T100031_51_20,Mixed,Mixed
15181,validation,S2B_MSIL2A_20170817T101019_57_20,Other,Other
15182,validation,S2A_MSIL2A_20170617T113321_41_71,Other,Other
15183,validation,S2B_MSIL2A_20180224T112109_70_50,Mixed,Mixed
15184,validation,S2B_MSIL2A_20180421T100029_72_60,Mixed,Mixed
15185,validation,S2B_MSIL2A_20180421T114349_45_16,Mixed,Mixed
15186,validation,S2A_MSIL2A_20171201T112431_52_16,Other,Other
15187,validation,S2B_MSIL2A_20171206T094349_39_13,Other,Other
15188,validation,S2B_MSIL2A_20180522T093029_21_61,Other,Other
15189,validation,S2B_MSIL2A_20180515T112110_31_70,Other,Other
15190,validation,S2B_MSIL2A_20180511T100029_31_15,Other,Other
15191,validation,S2B_MSIL2A_20180204T94160_55_74,Other,Other
15192,validation,S2B_MSIL2A_20170829T105019_77_28,Other,Other
15193,validation,S2B_MSIL2A_20180506T105029_75_21,Mixed,Mixed
15194,validation,S2A_MSIL2A_20170813T112121_18_76,Other,Other
15195,validation,S2B_MSIL2A_20170831T095029_29_22,Other,Other
15196,validation,S2A_MSIL2A_20171221T112501_60_69,Other,Other
15197,validation,S2B_MSIL2A_20171219T095409_25_73,Mixed,Mixed
15198,validation,S2B_MSIL2A_20170829T105019_69_15,Mixed,Mixed
15199,validation,S2A_MSIL2A_20180225T114351_17_68,Other,Other
15200,validation,S2A_MSIL2A_20180430T094031_29_17,Other,Other
15201,validation,S2B_MSIL2A_20170906T101020_77_39,Other,Other
15202,validation,S2B_MSIL2A_20170824T100019_59_20,Mixed,Mixed
15203,validation,S2A_MSIL2A_20170818T103021_46_70,Other,Other
15204,validation,S2B_MSIL2A_20180515T112110_60_70,Other,Other
15205,validation,S2A_MSIL2A_20180413T095031_77_30,Other,Other
15206,validation,S2B_MSIL2A_20171015T104009_19_51,Other,Other
15207,validation,S2A_MSIL2A_20171208T093351_35_73,Other,Other
15208,validation,S2B_MSIL2A_20171112T114339_65_70,Other,Other
15209,validation,S2A_MSIL2A_20170803T094031_70_33,Other,Other
15210,validation,S2A_MSIL2A_20180506T100031_72_75,Mixed,Mixed
15211,validation,S2B_MSIL2A_20170914T93030_68_74,Mixed,Mixed
15212,validation,S2B_MSIL2A_20170914T093029_72_21,Other,Other
15213,validation,S2B_MSIL2A_20170923T100019_62_15,Other,Other
15214,validation,S2B_MSIL2A_20170808T094029_75_66,Other,Other
15215,validation,S2B_MSIL2A_20170914T93030_49_69,Other,Other
15216,validation,S2B_MSIL2A_20171015T104009_15_50,Mixed,Mixed
15217,validation,S2A_MSIL2A_20171221T112501_76_69,Other,Other
15218,validation,S2A_MSIL2A_20170701T093031_18_17,Other,Other
15219,validation,S2A_MSIL2A_20171201T112431_34_15,Other,Other
15220,validation,S2B_MSIL2A_20171219T095409_77_53,Mixed,Mixed
15221,validation,S2A_MSIL2A_20170704T112111_75_71,Other,Other
15222,validation,S2B_MSIL2A_20171112T114339_15_66,Other,Other
15223,validation,S2A_MSIL2A_20180225T114351_15_16,Other,Other
15224,validation,S2B_MSIL2A_20180506T105029_63_14,Mixed,Mixed
15225,validation,S2B_MSIL2A_20170924T093019_42_71,Other,Other
15226,validation,S2B_MSIL2A_20170927T94020_17_58,Other,Other
15227,validation,S2B_MSIL2A_20180515T112109_69_52,Urban fabric,Other
15228,validation,S2B_MSIL2A_20180515T094029_26_21,Other,Other
15229,validation,S2B_MSIL2A_20171219T095409_69_40,Mixed,Mixed
15230,validation,S2A_MSIL2A_20171002T094031_70_47,Other,Other
15231,validation,S2A_MSIL2A_20171002T094031_75_52,Other,Other
15232,validation,S2A_MSIL2A_20170803T094031_69_33,Other,Other
15233,validation,S2A_MSIL2A_20170704T112111_66_76,Other,Other
15234,validation,S2A_MSIL2A_20171002T112112_73_39,Other,Other
15235,validation,S2A_MSIL2A_20171201T112431_25_19,Other,Other
15236,validation,S2A_MSIL2A_20171002T112111_17_71,Other,Other
15237,validation,S2B_MSIL2A_20180515T112109_72_34,Urban fabric,Other
15238,validation,S2B_MSIL2A_20170817T101019_69_22,Other,Other
15239,validation,S2A_MSIL2A_20170803T094031_38_22,Other,Other
15240,validation,S2A_MSIL2A_20171002T112111_76_15,Other,Other
15241,validation,S2A_MSIL2A_20170905T095031_13_56,Mixed,Mixed
15242,validation,S2B_MSIL2A_20170930T095019_75_30,Other,Other
15243,validation,S2A_MSIL2A_20180413T095031_73_63,Other,Other
15244,validation,S2A_MSIL2A_20170818T103021_55_13,Mixed,Mixed
15245,validation,S2B_MSIL2A_20180421T100030_18_67,Other,Other
15246,validation,S2B_MSIL2A_20180220T114339_76_53,Mixed,Mixed
15247,validation,S2A_MSIL2A_20180508T104031_18_45,Mixed,Mixed
15248,validation,S2A_MSIL2A_20170813T112121_19_25,Other,Other
15249,validation,S2A_MSIL2A_20171015T095031_33_73,Other,Other
